timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531904100000,7/18/2018 16:55,APM00162430776,263546003,153127,3004404192,666086847,8103931,2571314352,5.601491478,18.52392281
1531903800000,7/18/2018 16:50,APM00162430776,263536058,153118,3004236604,666054221,8103452,2571171328,6.202761546,16.85499165
1531903500000,7/18/2018 16:45,APM00162430776,263525061,153114,3004070313,666024537,8103047,2571025303,5.768384965,17.79356803
1531903200000,7/18/2018 16:40,APM00162430776,263514831,153109,3003903202,665993210,8102631,2570880988,5.966522526,17.91152474
1531902900000,7/18/2018 16:35,APM00162430776,263504248,153095,3003736426,665961685,8102251,2570736889,5.9217833,18.81618663
1531902600000,7/18/2018 16:30,APM00162430776,263493744,153090,3003569556,665928583,8101869,2570594450,6.302013347,18.06673421
1531902300000,7/18/2018 16:25,APM00162430776,263482582,153084,3003403606,665896843,8101476,2570450901,6.814180832,21.23296272
1531902000000,7/18/2018 16:20,APM00162430776,263470544,153080,3003238987,665859642,8101032,2570313342,12.09175984,30.35892813
1531901700000,7/18/2018 16:15,APM00162430776,263449444,153075,3003085593,665807108,8100538,2570193327,6.644399986,19.71435568
1531901400000,7/18/2018 16:10,APM00162430776,263437687,153070,3002920409,665772489,8100139,2570052742,7.017454554,19.65998827
1531901100000,7/18/2018 16:05,APM00162430776,263425280,153064,3002756020,665737958,8099668,2569912103,6.193766747,26.55176144
1531900800000,7/18/2018 16:00,APM00162430776,263414300,153060,3002589729,665691327,8099023,2569783756,6.278540746,24.42718535
1531900500000,7/18/2018 15:55,APM00162430776,263403177,153054,3002423699,665648427,8098262,2569651793,5.891901946,18.38005169
1531900200000,7/18/2018 15:50,APM00162430776,263392724,153049,3002256744,665616068,8097861,2569508498,6.338847174,17.40589105
1531899900000,7/18/2018 15:45,APM00162430776,263381496,153044,3002090847,665585458,8097462,2569363647,5.833229957,16.84593923
1531899600000,7/18/2018 15:40,APM00162430776,263371151,153038,3001923852,665555811,8097071,2569217696,5.853235009,19.14987874
1531899300000,7/18/2018 15:35,APM00162430776,263360769,153034,3001756866,665522094,8096660,2569075755,5.819332709,17.42248998
