timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531932300000,7/19/2018 0:45,FNM00152300188,151898446,2214560,1781155437,13134138,85706,179645948,12.89095686,5.274910233
1531932000000,7/19/2018 0:40,FNM00152300188,151875534,2213784,1781001388,13124736,85697,179477119,13.28967209,5.676853446
1531931700000,7/19/2018 0:35,FNM00152300188,151851914,2212996,1780848064,13114614,85691,179308944,13.98714914,5.157670295
1531931400000,7/19/2018 0:30,FNM00152300188,151827098,2210280,1780698176,13105422,85682,179139925,24.87625174,14.83887071
1531931100000,7/19/2018 0:25,FNM00152300188,151783476,2205522,1780571200,13079263,85064,178990415,33.87354874,12.91186289
1531930800000,7/19/2018 0:20,FNM00152300188,151723782,2204310,1780455880,13056405,84908,178836398,12.24471435,5.276701669
1531930500000,7/19/2018 0:15,FNM00152300188,151702006,2203612,1780300514,13046993,84901,178667448,12.8979431,5.214097312
1531930200000,7/19/2018 0:10,FNM00152300188,151679087,2202896,1780146454,13037702,84895,178498555,13.09989875,5.572814445
1531929900000,7/19/2018 0:05,FNM00152300188,151655798,2202155,1779992704,13027764,84886,178330172,12.98458007,5.288132551
1531929600000,7/19/2018 0:00,FNM00152300188,151632717,2201484,1779838699,13018336,84880,178161320,13.16486893,5.600322999
1531929300000,7/18/2018 23:55,FNM00152300188,151609320,2200721,1779685136,13008349,84873,177992985,13.33310834,5.475193859
1531929000000,7/18/2018 23:50,FNM00152300188,151585616,2199966,1779531812,12998591,84866,177824528,12.13621455,5.41124448
1531928700000,7/18/2018 23:45,FNM00152300188,151564044,2199187,1779376414,12988948,84858,177655976,13.06827129,5.447213295
1531928400000,7/18/2018 23:40,FNM00152300188,151540806,2198439,1779222580,12979236,84850,177487403,12.92472622,5.266787781
1531928100000,7/18/2018 23:35,FNM00152300188,151517827,2197637,1779068570,12969843,84844,177318458,12.99104202,5.675707501
