timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531928700000,7/18/2018 23:45,CKM00175101208,251446778,164787,5534233121,537837702,8221217,5201923272,3.773195876,11.25338932
1531928400000,7/18/2018 23:40,CKM00175101208,251440007,164783,5534060446,537817656,8220928,5201765474,4.897279971,9.400229384
1531928100000,7/18/2018 23:35,CKM00175101208,251431237,164779,5533890141,537800936,8220688,5201604566,3.746397695,8.488691846
1531927800000,7/18/2018 23:30,CKM00175101208,251424516,164776,5533717466,537785810,8220452,5201441738,3.832237851,9.054516872
1531927500000,7/18/2018 23:25,CKM00175101208,251417642,164772,5533544971,537769683,8220204,5201280003,4.519449204,9.328538518
1531927200000,7/18/2018 23:20,CKM00175101208,251409545,164768,5533373913,537753081,8219939,5201118900,3.744051533,10.75853783
1531926900000,7/18/2018 23:15,CKM00175101208,251402826,164764,5533201178,537733918,8219696,5200960187,3.840193543,9.379210455
1531926600000,7/18/2018 23:10,CKM00175101208,251395937,164762,5533028677,537717211,8219476,5200798986,4.545759116,8.633861364
1531926300000,7/18/2018 23:05,CKM00175101208,251387796,164758,5532857732,537701841,8219240,5200636572,3.765930533,9.173580627
1531926000000,7/18/2018 23:00,CKM00175101208,251381038,164755,5532685042,537685499,8219003,5200475009,4.541902497,8.998044636
1531925700000,7/18/2018 22:55,CKM00175101208,251372901,164750,5532514030,537669485,8218744,5200313310,3.739687848,9.180557894
1531925400000,7/18/2018 22:50,CKM00175101208,251366192,164747,5532341342,537653128,8218493,5200151748,3.713693409,8.433775522
1531925100000,7/18/2018 22:45,CKM00175101208,251359528,164744,5532168565,537638105,8218246,5199988889,4.583419348,12.25578363
1531924800000,7/18/2018 22:40,CKM00175101208,251351313,164739,5531997552,537616300,8217973,5199833051,3.744003744,8.459634927
1531924500000,7/18/2018 22:35,CKM00175101208,251344593,164735,5531824789,537601224,8217733,5199670156,3.739135767,9.180947892
1531924200000,7/18/2018 22:30,CKM00175101208,251337886,164731,5531652127,537584863,8217466,5199508578,5.030498023,9.03682815
1531923900000,7/18/2018 22:25,CKM00175101208,251328880,164728,5531482108,537568776,8217227,5199346888,3.775162175,9.227970285
1531923600000,7/18/2018 22:20,CKM00175101208,251322106,164724,5531309450,537552342,8217010,5199185450,3.717366471,8.317714004
1531923300000,7/18/2018 22:15,CKM00175101208,251315435,164720,5531136670,537537520,8216772,5199022312,4.971857411,9.773160193
1531923000000,7/18/2018 22:10,CKM00175101208,251306531,164716,5530966490,537520127,8216491,5198862019,3.774026408,8.369806747
1531922700000,7/18/2018 22:05,CKM00175101208,251299757,164712,5530793778,537505211,8216282,5198698932,3.907255615,9.285746362
1531922400000,7/18/2018 22:00,CKM00175101208,251292745,164697,5530621344,537488669,8216080,5198537532,4.441567717,9.045943546
1531922100000,7/18/2018 21:55,CKM00175101208,251284785,164693,5530450092,537472575,8215826,5198375966,3.784618472,10.55452554
1531921800000,7/18/2018 21:50,CKM00175101208,251277996,164689,5530277501,537453789,8215375,5198217213,,
1531921500000,7/18/2018 21:45,CKM00175101208,,,,,,,,
1531921200000,7/18/2018 21:40,CKM00175101208,251242541,164494,5529956633,537374250,8214020,5197944619,3.747094789,8.870637472
1531920900000,7/18/2018 21:35,CKM00175101208,251235818,164490,5529783941,537358438,8213771,5197782429,3.719081961,9.20295671
1531920600000,7/18/2018 21:30,CKM00175101208,251229145,164486,5529611192,537342041,8213527,5197620899,4.930021716,9.033977199
1531920300000,7/18/2018 21:25,CKM00175101208,251220314,164482,5529440900,537325971,8213242,5197459370,3.680113234,9.10494087
1531920000000,7/18/2018 21:20,CKM00175101208,251213710,164478,5529268057,537309749,8213008,5197297659,3.717103246,8.29110621
1531919700000,7/18/2018 21:15,CKM00175101208,251207042,164474,5529095342,537294974,8212801,5197134438,4.908636899,9.684421252
1531919400000,7/18/2018 21:10,CKM00175101208,251198255,164471,5528925121,537277752,8212544,5196974085,3.707749324,8.407658328
